1.091337868,264.665,0.824308390
1.921451247,299.935,0.284444444
2.211700680,331.416,0.563083900
2.780589569,354.824,0.499229025
3.285623583,398.388,1.584761905
5.073560091,442.946,0.481814059
5.561179138,394.339,0.499229025
6.066213152,332.144,1.120362812
7.192380952,350.017,0.592108844
7.790294785,392.277,1.050702948
8.887437642,260.931,1.068117914
10.570884354,248.999,0.574693878
11.151383220,261.735,0.505034014
11.662222222,329.985,0.516643991
12.184671202,296.418,1.085532880
13.276009070,262.724,1.033287982
14.959455782,352.24,0.528253968
15.493514739,331.196,0.528253968
16.027573696,265.616,0.557278912
16.590657596,297.462,1.056507937
17.652970522,334.36,0.952018141
19.382857143,447.628,0.406349206
19.876281179,394.943,0.476009070
20.358095238,330.235,0.505034014
20.868934240,350.214,1.015873016
21.995102041,393.666,1.021678005
23.672743764,536.661,0.481814059
24.160362812,504.402,0.476009070
24.642176871,395.472,0.557278912
25.205260771,444.794,1.079727891
26.290793651,401.069,0.510839002
26.807437642,329.929,0.841723356
27.654965986,294.528,0.243809524
27.904580499,260.483,0.518095238
28.422675737,248.991,0.551473923
28.974149660,262.346,0.480362812
29.460317460,297.376,0.307664399
29.773786848,261.508,0.499229025
30.273015873,247.894,0.121904762
30.400725624,214.234,0.243809524
30.650340136,195.896,0.563083900
31.219229025,224.162,0.505034014
31.730068027,247.262,0.748843537
32.484716553,220.306,0.388934240
32.902675737,265.24,3.430748299
38.521904762,263.532,0.785124717
39.307029478,265.909,0.822857143
40.135691610,251.021,0.626938776
40.809070295,263.646,1.613786848
42.428662132,351.369,0.368616780
42.797278912,332.759,0.357006803
43.160090703,262.39,0.394739229
43.560634921,295.76,0.835918367
44.402358277,331.828,0.365714286
44.773877551,263.512,0.383129252
45.638820862,354.715,0.301859410
45.946485261,329.881,0.452789116
46.405079365,352.075,0.394739229
46.805623583,396.729,0.423764172
47.235192744,443.772,0.603718821
47.844716553,352.148,0.213333333
48.058049887,352.755,0.776417234
48.834467120,335.057,0.391836735
49.261133787,353.708,1.381587302
51.298684807,352.163,0.452789116
51.757278912,331.852,0.400544218
52.163628118,294.587,0.818503401
52.987936508,262.376,0.417959184
53.411700680,292.197,0.359909297
53.777414966,348.718,0.404897959
54.182312925,331.031,0.431020408
54.619138322,442.923,0.830113379
55.455056689,393.772,0.336689342
55.797551020,334.323,0.423764172
56.221315193,352.367,0.423764172
56.650884354,393.298,0.365714286
57.463582766,267.743,0.435374150
57.904761905,324.644,0.365714286
58.276281179,293.781,0.638548753
58.920634921,260.511,0.232199546
59.152834467,263.227,0.766258503
59.924897959,248.648,0.458594104
60.389297052,265.516,0.432471655
60.821768707,290.987,0.188662132
61.010430839,262.041,0.162539683
61.178775510,239.069,0.243809524
61.428390023,213.444,0.238004535
61.672199546,197.424,0.406349206
62.084353741,222.764,0.383129252
62.473287982,253.14,0.359909297
62.839002268,195.87,0.394739229
63.761995465,262.826,0.702403628
64.464399093,249.938,0.217687075
64.682086168,267.287,0.357006803
65.044897959,294.795,0.417959184
65.468662132,330.15,0.864943311
66.339410431,349.989,0.429569161
66.774784580,386.959,0.661768707
67.442358277,350.704,0.149478458
67.591836735,328.192,0.384580499
67.982222222,293.021,0.417959184
68.405986395,261.431,0.406349206
68.818140590,329.004,0.359909297
69.781768707,443.09,0.354104308
70.141678005,395.894,0.377324263
70.524807256,336.835,0.499229025
71.024036281,351.784,0.210430839
71.234467120,334.376,0.172698413
71.412970522,291.799,0.174149660
71.592925170,267.502,0.290249433
71.888979592,296.984,0.795283447
72.690068027,216.241,0.290249433
72.986122449,249.666,0.789478458
73.810430839,264.424,2.745759637
