66.751562500,198.216,1.120354167,0,1
67.924166667,131.339,1.724083333,0,2
69.764354167,176.468,0.853354167,0,3
70.652520833,166.329,0.882354167,0,4
71.540687500,131.902,1.832916667,0,5
73.373604167,131.303,1.429479167,0,6
74.808895833,114.335,0.406354167,0,7
75.215229167,109.459,0.754666667,0,8
76.120812500,99.2328,1.190020833,0,9
77.868125000,99.3829,0.725625000,0,10
78.878187500,197.369,1.787937500,0,11
80.666125000,197.032,0.748833333,0,12
81.565895833,176.641,0.464395833,0,13
82.041895833,196.742,0.853333333,0,14
82.901041667,176.337,0.470208333,0,15
83.377062500,167.87,0.923000000,0,16
84.305854167,146.838,2.049166667,0,17
87.928166667,98.9292,1.637000000,0,18
89.779958333,147.946,1.358375000,0,19
91.144125000,166.253,0.435375000,0,20
91.585312500,175.63,0.766250000,0,21
92.432833333,196.936,1.747291667,0,22
94.180145833,196.912,0.981041667,0,23
95.172791667,147.794,2.856062500,0,24
98.034645833,156.6,0.830104167,0,25
98.870562500,146.391,0.476041667,0,26
99.863229167,98.2569,1.747291667,0,27
101.668562500,148.604,1.724083333,0,28
103.433291667,97.8229,2.095604167,0,29
106.051333333,98.7885,1.352583333,0,30
107.409708333,112.41,0.394729167,0,31
107.810250000,118.19,0.940416667,0,32
108.756458333,132.435,0.870750000,0,33
109.662041667,148.525,1.700854167,0,34
111.409333333,132.141,0.847520833,0,35
112.262666667,165.272,0.928791667,0,36
113.197270833,176.635,0.470208333,0,37
113.673291667,198.426,0.772083333,0,38
114.474375000,168.261,0.522458333,0,39
115.002625000,177.246,0.412145833,0,40
115.420583333,197.683,0.481812500,0,41
115.908208333,221.286,0.795312500,0,42
116.848625000,196.004,0.419416667,0,43
117.268020833,198.151,0.648708333,0,44
117.922541667,175.533,0.224937500,0,45
118.147479167,167.596,0.436833333,0,46
118.590104167,149.197,0.801104167,0,47
119.489895833,132.701,0.342500000,0,48x
120.412875000,117.465,0.429562500,0,49
120.848250000,133.411,0.470208333,0,50
121.324270833,148.068,0.743062500,0,51
122.195020833,170.473,0.417958333,0,52
122.618770833,132.255,0.859145833,0,53
123.483729167,115.697,0.499229167,0,54
123.988750000,131.642,0.789479167,0,55
124.853687500,98.205,0.441187500,0,56
125.300687500,109.977,0.429562500,0,57
125.736062500,96.8994,0.464395833,0,58
126.264312500,132.043,0.841729167,0,59
127.111833333,158.294,0.452791667,0,60
127.570437500,149.327,0.406354167,0,61
127.982583333,133.485,0.534062500,0,62
128.847520833,118.585,0.458625000,0,63
129.381583333,109.814,0.818500000,0,64
130.269750000,98.5099,2.885104167,0,65
151.428937500,98.4291,1.044916667,0,66
152.479645833,132.734,1.738604167,0,67
154.218229167,130.087,0.833020833,0,68
155.080270833,145.696,0.412145833,0,69
155.498229167,115.888,0.458604167,0,70
155.962625000,109.714,0.806916667,0,71
157.286166667,174.965,0.928791667,0,72
158.220770833,199.362,0.464395833,0,73
158.690979167,219.965,0.841729167,0,74
159.538500000,196.562,0.835916667,0,75
160.380229167,146.341,1.822770833,0,76
162.232020833,99.7372,0.690791667,0,77
163.096958333,88.4639,0.528250000,0,78
163.631020833,99.2869,0.406354167,0,79
164.043166667,109.05,0.377333333,0,80
164.426312500,87.4611,0.487625000,0,81
164.948750000,98.7337,0.789479167,0,82
165.778875000,148.752,1.747291667,0,83
167.531979167,165.38,0.394729167,0,84x
168.437541667,130.9,1.015875000,0,85
169.505666667,197.432,0.388937500,0,86
169.900416667,164.931,0.696604167,0,87
170.771166667,130.017,0.470208333,0,88
171.247166667,115.569,0.452791667,0,89
171.705750000,132.232,0.516645833,0,90
172.257229167,97.8103,1.921479167,0,91
174.277375000,132.255,3.628145833,0,92
