0.673378685,201.24,1.300317460
1.979501134,223.918,0.557278912
2.542585034,253.707,0.859138322
3.407528345,267.89,0.934603175
4.347936508,300.704,1.404807256
5.758548753,269.529,0.510839002
6.295510204,267.372,2.739591837,7-
9.035102041,252.87,0.874013605
9.914920635,223.701,1.753106576
11.673832200,200.4,1.573151927
13.461768707,224.624,0.853333333
14.320907029,199.598,0.441179138
14.767891156,179.222,0.481814059
15.255510204,200.547,0.406349206
15.667664399,167.941,0.510839002
16.184308390,148.381,0.975238095
17.165351474,134.178,2.020136054
20.781859410,201.91,0.847528345
21.629410431,170.331,0.818480726
22.552380952,178.84,0.510839002
23.069024943,199.799,0.812698413
23.887528345,222.371,0.452789116
24.346122449,168.089,0.470204082
24.822131519,180.342,0.493424036
25.321360544,199.424,1.323537415
26.650702948,180.942,0.464399093
27.120907029,149.259,0.864943311
28.072925170,131.365,2.693537415
33.785034014,154.502,0.776417234
34.690612245,167.271,0.864943311
35.660045351,150.331,0.801088435
36.466938776,134.028,0.441179138
36.913922902,165.913,0.423764172
37.343492063,150.571,0.487619048
37.836916100,169.964,0.458594104
38.301315193,190.266,0.696598639
39.003718821,166.826,0.359909297
39.415873016,201.228,2.171065760
42.179047619,149.852,2.507755102
44.884172336,148.356,0.899773243
45.847800454,134.498,0.817052154
46.770793651,151.035,0.586303855
48.071111111,223.806,0.534058957
48.610975057,249.799,0.446984127
49.063764172,268.9,0.470204082
49.539773243,298.269,0.876553288
50.538231293,249.699,0.777868481
51.321904762,267.406,1.944671202
54.874557823,199.161,1.097142857
56.012335601,132.395,0.375873016
56.412879819,165.911,0.446984127
56.865668934,149.741,0.992653061
57.864126984,136.85,0.731428571
59.321179138,271.617,0.952018141
60.279002268,223.427,0.476009070
60.760816327,252.55,0.655963719
61.422585034,227.384,0.330884354
61.759274376,266.879,0.963628118
62.722902494,254.053,0.481814059
63.210521542,301.223,0.446984127
63.663310658,269.736,0.522448980
64.191564626,339.389,0.986848073
65.184217687,269.52,0.534058957
65.724081633,299.672,0.458594104
66.188480726,267.563,0.476009070
66.670294785,248.296,0.168344671
66.983764172,252.889,0.406349206
67.395918367,225.613,0.359909297
67.779047619,270.273,0.748843537
69.654058957,223.561,0.830113379
70.652517007,251.133,0.441179138
71.099501134,267.951,0.493424036
71.621950113,297.795,0.406349206
72.034104308,223.939,0.986848073
73.026757370,200.683,0.534058957
73.566621315,223.476,1.973696145
75.598367347,301.028,0.888163265
76.492335601,264.661,0.551473923
77.049614512,250.949,0.505034014
77.618503401,223.887,0.917188209
78.541496599,302.054,0.952018141
80.065306122,150.901,1.355487528
81.426575964,168.577,0.481814059
81.908390023,176.083,0.429569161
82.343764172,152.908,0.522448980
82.872018141,166.866,0.893968254
83.771791383,152.303,0.487619048
84.265215420,170.773,0.493424036
84.764444444,138.256,0.516643991
85.286893424,150.515,1.346757370
87.260589569,171.239,1.062312925
88.328707483,132.705,0.934625850
89.332970522,170.224,1.044897959
90.383673469,151.9,1.178412698
91.892970522,133.23,4.231859410
