64.446984127,197.837,2.792199546
67.244988662,263.257,5.485714286
72.904852608,262.871,2.768979592
75.679637188,248.572,5.569886621
84.317460317,223.405,2.821224490
87.144489796,197.001,2.594829932
89.896054422,222.369,2.699319728
92.659229025,236.505,2.774807256
95.439818594,221.872,2.618049887
98.133333333,197.817,0.870748299
99.009886621,174.912,0.824308390
99.840000000,197.912,1.979501134
101.825306122,220.633,1.799546485
103.688707483,196.802,2.681927438
106.388027211,194.595,2.725442177
153.025306122,195.999,1.872108844
154.929342404,166.141,0.412154195
155.382131519,178.277,0.371519274
155.759455782,195.895,0.772063492
156.641814059,176.615,0.510839002
157.222312925,149.255,0.441179138
157.715736961,167.278,0.830113379
158.673560091,148.765,1.683446712
160.513741497,147.035,0.795306122
161.448344671,164.493,0.940408163
162.446802721,174.308,1.724081633
164.194104308,197.799,0.952018141
165.151927438,219.355,0.412154195
165.569886621,198.366,0.464399093
166.040090703,261.31,0.789478458
166.899229025,249.643,0.957823129
167.862857143,221.81,1.695056689
169.714648526,198.303,7.108208617
176.822857143,198.767,4.403083900
