5.934149660,404.202,2.314739229
8.254693878,341.577,0.812698413
9.073197279,358.985,1.369977324
10.448979592,341.059,0.458775510
10.907755102,340.838,0.940226757
11.877006803,453.505,1.253877551
13.136689342,405.275,0.644149660
13.780839002,399.935,1.288911565
15.075555556,376.011,0.580498866
16.277188209,404.088,0.859138322
17.142131519,337.003,0.661768707
18.024489796,357.15,0.847528345
18.877823129,335.421,0.417959184
19.301587302,301.96,0.696598639
20.003990930,266.878,0.273537415
20.277528345,269.019,0.870907029
21.148435374,257.86,0.475192744
21.623628118,269.555,1.660181406
24.252607710,340.633,1.301678005
25.559365079,359.922,0.446984127
26.012154195,403.146,0.772335601
26.888707483,448.503,0.522448980
27.416961451,404.766,0.835918367
28.258684807,355.478,0.464399093
28.891428571,297.711,0.313469388
29.529977324,302.252,2.728344671
32.461496599,335.898,2.159455782
35.214512472,357.957,1.763265306
37.093877551,363.396,0.203174603
37.993650794,406.213,0.545668934
38.545124717,356.526,0.174149660
38.788934240,332.189,0.441179138
39.288163265,267.908,0.383129252
39.706122449,201.521,0.684988662
40.513015873,337.434,1.046349206
41.559365079,345.271,0.010158730
41.569523810,353.228,0.487619048
42.057142857,330.823,0.330884354
42.393832200,266.321,0.899773243
43.328435374,301.432,0.893968254
45.075736961,302.341,0.458594104
45.540136054,336.325,0.325079365
45.981315193,354.949,1.329342404
47.316462585,400.49,0.470204082
47.792471655,453.83,0.882358277
48.680634921,504.446,0.933401361
49.614036281,527.824,0.419160998
50.039002268,447.828,0.435374150
50.480181406,500.097,0.922993197
51.408979592,444.659,0.458594104
52.360997732,399.938,0.424716553
52.785714286,401.736,0.898820862
53.690340136,379.892,0.388934240
54.166349206,402.501,0.777868481
55.524716553,336.551,0.952018141
56.482539683,269.861,0.510839002
56.999183673,341.527,0.727074830
57.726258503,356.144,0.271383220
58.003446712,300.082,0.876553288
58.885804989,337.503,0.400544218
59.292154195,267.117,0.513741497
59.805895692,268.449,0.283378685
60.089274376,261.809,0.222607710
60.311882086,268.502,0.373469388
60.691156463,298.399,0.493424036
61.318095238,243.813,0.377324263
61.701224490,265.935,0.830113379
62.653242630,402.082,0.667573696
63.326621315,357.744,0.255419501
63.587845805,405.243,0.371519274
64.481814059,357.334,0.905578231
65.445442177,340.016,0.835918367
71.250430839,339.902,1.839365079
73.090612245,359.29,0.568888889
73.665306122,302.374,0.249614512
74.031020408,338.256,0.969433107
75.029478458,357.235,0.441179138
75.476462585,298.023,0.975238095
76.457505669,283.133,0.476009070
76.939319728,300.101,1.369977324
78.315102041,343.346,0.487619048
78.808526077,358.493,0.539863946
79.354195011,398.391,0.429569161
79.789569161,338.718,0.952018141
81.716825397,451.731,0.893968254
82.616598639,405,0.725623583
83.348027211,357.158,0.226394558
83.580226757,299.434,0.986848073
84.572879819,269.257,0.493424036
85.072108844,303.47,0.446984127
85.524897959,357.67,0.534058957
86.064761905,328.705,0.133514739
86.552380952,268.139,0.452789116
87.010975057,298.395,0.441179138
87.457959184,268.909,0.452789116
87.916553288,223.866,0.539863946
88.462222222,250.62,0.992653061
89.507120181,197.73,0.934603175
91.022222222,404.608,0.714013605
91.742040816,350.549,0.278639456
92.026485261,400.818,0.406349206
92.438639456,336.16,0.528253968
92.972698413,269.202,0.603718821
93.582222222,301.421,1.445442177
95.033469388,335.668,1.875011338
