note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
52,18.0,3.0,62.0,1.0,12.0,212.0
53,19.0,1.0,59.0,0.5,12.0,216.0
54,19.0,1.5,60.0,0.75,12.0,218.0
55,19.0,2.25,59.0,0.25,12.0,221.0
56,19.0,2.5,55.0,0.5,12.0,222.0
57,19.0,3.0,57.0,1.0,12.0,224.0
58,20.0,1.0,55.0,1.0,12.0,228.0
59,20.0,3.0,48.0,1.0,12.0,236.0
60,21.0,1.0,52.0,1.0,12.0,240.0
61,21.0,2.0,50.0,2.0,12.0,244.0
62,22.0,1.0,48.0,1.0,12.0,252.0
63,22.0,2.0,55.0,2.0,12.0,256.0
64,23.0,1.0,57.0,1.0,12.0,264.0
65,23.0,2.0,55.0,0.5,12.0,268.0
66,23.0,2.5,60.0,1.0,12.0,270.0
67,23.0,3.5,59.0,0.5,12.0,274.0
68,24.0,1.0,60.0,1.0,12.0,276.0
69,24.0,2.0,57.0,0.5,12.0,280.0
70,24.0,2.5,59.0,0.5,12.0,282.0
71,24.0,3.0,60.0,1.0,12.0,284.0
72,25.0,1.0,53.0,1.0,12.0,288.0
73,25.0,2.0,52.0,0.5,12.0,292.0
74,25.0,2.5,50.0,1.0,12.0,294.0
75,25.0,3.5,48.0,0.5,12.0,298.0
76,26.0,1.0,53.0,0.75,12.0,300.0
77,26.0,1.75,52.0,0.25,12.0,303.0
78,26.0,2.0,48.0,1.0,12.0,304.0
79,26.0,3.0,53.0,1.0,12.0,308.0
80,27.0,1.0,57.0,1.0,12.0,312.0
81,27.0,2.0,55.0,2.0,12.0,316.0
82,28.0,1.0,53.0,2.0,12.0,324.0
83,29.0,1.0,57.0,2.0,12.0,336.0
84,29.0,3.0,59.0,1.0,12.0,344.0
85,30.0,1.0,60.0,0.5,12.0,348.0
86,30.0,1.5,57.0,1.0,12.0,350.0
87,30.0,2.5,53.0,0.5,12.0,354.0
88,30.0,3.0,55.0,1.0,12.0,356.0
89,31.0,1.0,57.0,0.5,12.0,360.0
90,31.0,1.5,53.0,1.0,12.0,362.0
91,31.0,2.5,57.0,0.5,12.0,366.0
92,31.0,3.0,59.0,0.5,12.0,368.0
93,31.0,3.5,60.0,0.5,12.0,370.0
94,32.0,1.5,53.0,0.5,12.0,374.0
95,32.0,2.0,55.0,0.5,12.0,376.0
96,32.0,2.5,52.0,0.5,12.0,378.0
97,32.0,3.0,50.0,1.0,12.0,380.0
98,33.0,1.0,48.0,0.5,12.0,384.0
99,33.0,1.5,53.0,0.5,12.0,386.0
100,33.0,2.0,52.0,0.5,12.0,388.0
101,33.0,2.5,48.0,0.5,12.0,390.0
102,33.0,3.0,50.0,1.0,12.0,392.0
103,34.0,1.0,48.0,3.0,12.0,396.0
104,35.0,2.0,50.0,2.0,12.0,412.0
105,36.0,1.0,52.0,0.75,12.0,420.0
106,36.0,1.75,53.0,0.25,12.0,423.0
107,36.0,2.0,55.0,0.5,12.0,424.0
108,36.0,2.5,60.0,0.5,12.0,426.0
109,36.0,3.0,57.0,0.5,12.0,428.0
110,36.0,3.5,59.0,0.5,12.0,430.0
111,37.0,1.0,60.0,2.0,12.0,432.0
112,37.0,3.5,60.0,0.5,12.0,442.0
113,38.0,1.0,59.0,0.5,12.0,444.0
114,38.0,1.5,57.0,0.75,12.0,446.0
115,38.0,2.25,55.0,0.25,12.0,449.0
116,38.0,2.5,55.0,1.0,12.0,450.0
117,38.0,3.5,54.0,0.5,12.0,454.0
118,39.0,1.0,55.0,1.0,12.0,456.0
119,39.0,2.0,62.0,1.0,12.0,460.0
120,39.0,3.0,59.0,1.0,12.0,464.0
121,40.0,1.0,55.0,2.0,12.0,468.0
122,40.0,3.0,57.0,1.0,12.0,476.0
123,41.0,2.0,59.0,1.5,12.0,484.0
124,41.0,3.5,57.0,0.5,12.0,490.0
125,42.0,1.0,60.0,1.0,12.0,492.0
126,42.0,2.0,62.0,1.0,12.0,496.0
127,42.0,3.0,50.0,1.0,12.0,500.0
128,43.0,1.0,52.0,2.0,12.0,504.0
129,43.0,3.0,52.0,1.0,12.0,512.0
130,44.0,1.0,53.0,0.75,12.0,516.0
131,44.0,1.75,55.0,0.25,12.0,519.0
132,44.0,2.0,57.0,1.0,12.0,520.0
133,44.0,3.0,50.0,0.5,12.0,524.0
134,44.0,3.5,53.0,0.5,12.0,526.0
135,45.0,1.5,52.0,0.5,12.0,530.0
136,45.0,2.0,55.0,1.0,12.0,532.0
137,46.0,1.0,48.0,1.0,12.0,540.0
138,46.0,2.0,52.0,1.0,12.0,544.0
139,46.0,3.0,50.0,1.0,12.0,548.0
140,47.0,1.0,52.0,1.5,12.0,552.0
141,47.0,2.5,48.0,0.5,12.0,558.0
142,47.0,3.0,48.0,1.0,12.0,560.0
