note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
1,2.0,1.0,55.0,2.0,8.0,8.0
2,3.0,1.0,58.0,2.0,8.0,16.0
3,4.0,1.0,55.0,1.0,8.0,24.0
4,4.0,2.0,53.0,1.0,8.0,28.0
5,5.0,1.0,58.0,1.0,8.0,32.0
6,5.0,2.0,60.0,1.0,8.0,36.0
7,6.0,1.0,62.0,2.0,8.0,40.0
8,16.0,1.0,62.0,1.5,8.0,120.0
9,16.0,2.5,60.0,0.25,8.0,126.0
10,16.0,2.75,58.0,0.25,8.0,127.0
11,17.0,1.0,57.0,1.0,8.0,128.0
12,17.0,2.0,58.0,1.0,8.0,132.0
13,18.0,1.0,60.0,1.0,8.0,136.0
14,18.0,2.0,62.0,1.0,8.0,140.0
15,19.0,1.0,55.0,1.5,8.0,144.0
16,19.0,2.5,53.0,0.5,8.0,150.0
17,20.0,1.0,58.0,1.0,8.0,152.0
18,20.0,2.0,60.0,1.0,8.0,156.0
19,21.0,1.0,62.0,0.5,8.0,160.0
20,21.0,1.5,63.0,0.75,8.0,162.0
21,21.0,2.25,62.0,0.25,8.0,165.0
22,21.0,2.5,58.0,0.5,8.0,166.0
23,22.0,1.0,60.0,1.0,8.0,168.0
24,22.0,2.0,58.0,0.5,8.0,172.0
25,22.0,2.5,60.0,0.5,8.0,174.0
26,23.0,1.25,58.0,0.25,8.0,177.0
27,23.0,1.5,55.0,0.5,8.0,178.0
28,23.0,2.0,57.0,1.0,8.0,180.0
29,24.0,1.0,55.0,2.0,8.0,184.0
30,26.0,1.0,50.0,1.0,8.0,200.0
31,26.0,2.0,53.0,1.0,8.0,204.0
32,27.0,2.0,53.0,1.0,8.0,212.0
33,28.0,1.0,53.0,0.75,8.0,216.0
34,28.0,1.75,55.0,0.25,8.0,219.0
35,28.0,2.0,57.0,0.5,8.0,220.0
36,28.0,2.5,58.0,0.5,8.0,222.0
37,29.0,1.5,57.0,0.25,8.0,226.0
38,29.0,1.75,55.0,0.25,8.0,227.0
39,29.0,2.0,57.0,1.0,8.0,228.0
40,30.0,1.0,55.0,2.0,8.0,232.0
41,35.0,1.5,55.0,1.0,8.0,274.0
42,35.0,2.5,53.0,0.5,8.0,278.0
43,36.0,1.0,60.0,0.5,8.0,280.0
44,36.0,1.5,57.0,0.5,8.0,282.0
45,36.0,2.0,55.0,1.0,8.0,284.0
46,37.0,1.0,53.0,0.5,8.0,288.0
47,37.0,1.5,65.0,0.75,8.0,290.0
48,37.0,2.25,64.0,0.25,8.0,293.0
49,37.0,2.5,62.0,0.5,8.0,294.0
50,38.0,1.0,60.0,0.5,8.0,296.0
51,38.0,1.5,58.0,0.5,8.0,298.0
52,38.0,2.0,60.0,1.0,8.0,300.0
53,41.0,1.0,58.0,1.0,8.0,320.0
54,41.0,2.0,57.0,1.0,8.0,324.0
55,42.0,1.0,58.0,0.5,8.0,328.0
56,42.0,1.5,55.0,0.5,8.0,330.0
57,42.0,2.0,57.0,1.0,8.0,332.0
58,43.0,1.0,55.0,1.0,8.0,336.0
59,44.0,1.5,58.0,0.5,8.0,346.0
60,44.0,2.0,60.0,0.5,8.0,348.0
61,44.0,2.5,57.0,0.5,8.0,350.0
62,45.0,1.0,58.0,0.5,8.0,352.0
63,45.0,1.5,55.0,0.5,8.0,354.0
64,45.0,2.0,57.0,1.0,8.0,356.0
65,46.0,1.0,55.0,2.0,8.0,360.0
66,49.0,1.0,55.0,1.0,8.0,384.0
67,49.0,2.0,53.0,1.0,8.0,388.0
68,50.0,1.0,58.0,1.0,8.0,392.0
69,50.0,2.0,60.0,1.0,8.0,396.0
70,51.0,1.0,62.0,2.0,8.0,400.0
71,55.0,1.0,62.0,1.0,8.0,432.0
72,55.0,2.0,62.0,1.0,8.0,436.0
73,56.0,1.5,60.0,0.5,8.0,442.0
74,56.0,2.0,62.0,0.5,8.0,444.0
75,56.0,2.5,64.0,0.5,8.0,446.0
76,57.0,1.0,65.0,1.5,8.0,448.0
77,57.0,2.5,64.0,0.5,8.0,454.0
78,58.0,1.0,62.0,0.5,8.0,456.0
79,58.0,1.5,60.0,0.5,8.0,458.0
80,58.0,2.0,64.0,0.5,8.0,460.0
81,58.0,2.5,62.0,0.5,8.0,462.0
82,59.0,1.0,65.0,1.0,8.0,464.0
83,59.0,2.0,64.0,0.5,8.0,468.0
84,59.0,2.5,62.0,0.5,8.0,470.0
85,60.0,1.25,55.0,0.25,8.0,473.0
86,60.0,1.5,60.0,1.0,8.0,474.0
87,60.0,2.5,59.0,0.5,8.0,478.0
88,61.0,1.0,60.0,2.0,8.0,480.0
89,62.0,1.5,55.0,0.5,8.0,490.0
90,62.0,2.0,55.0,0.5,8.0,492.0
91,62.0,2.5,55.0,0.5,8.0,494.0
92,63.0,1.0,58.0,0.75,8.0,496.0
93,63.0,1.75,60.0,0.25,8.0,499.0
94,63.0,2.0,62.0,1.0,8.0,500.0
95,64.0,2.5,62.0,0.5,8.0,510.0
96,65.0,1.5,60.0,0.5,8.0,514.0
97,65.0,2.0,62.0,0.5,8.0,516.0
98,65.0,2.5,58.0,0.5,8.0,518.0
99,66.0,1.0,57.0,1.0,8.0,520.0
100,68.0,2.0,55.0,1.0,8.0,540.0
101,69.0,1.0,62.0,1.0,8.0,544.0
102,70.0,1.5,62.0,0.75,8.0,554.0
103,70.0,2.25,60.0,0.25,8.0,557.0
104,70.0,2.5,58.0,0.5,8.0,558.0
105,71.0,1.0,57.0,0.5,8.0,560.0
106,71.0,1.5,58.0,0.75,8.0,562.0
107,71.0,2.25,57.0,0.25,8.0,565.0
108,71.0,2.5,55.0,0.5,8.0,566.0
109,72.0,1.0,53.0,0.5,8.0,568.0
110,72.0,1.5,55.0,0.5,8.0,570.0
111,72.0,2.0,57.0,1.0,8.0,572.0
112,73.0,1.0,55.0,2.0,8.0,576.0
