note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
1,97.0,1.0,60.0,2.0,8.0,0.0
2,98.0,1.0,60.0,1.5,8.0,8.0
3,98.0,2.5,59.0,0.5,8.0,14.0
4,99.0,1.0,57.0,0.5,8.0,16.0
5,99.0,1.5,55.0,0.5,8.0,18.0
6,99.0,2.0,55.0,1.0,8.0,20.0
7,100.0,1.0,53.0,1.0,8.0,24.0
8,100.0,2.0,52.0,1.0,8.0,28.0
9,101.0,1.0,50.0,2.0,8.0,32.0
10,102.0,1.0,52.0,1.0,8.0,40.0
11,102.0,2.0,53.0,1.0,8.0,44.0
12,103.0,1.0,52.0,1.0,8.0,48.0
13,103.0,2.0,48.0,1.0,8.0,52.0
14,104.0,1.0,50.0,2.0,8.0,56.0
15,105.0,1.0,52.0,2.0,8.0,64.0
16,106.0,1.0,53.0,1.0,8.0,72.0
17,106.0,2.0,52.0,1.0,8.0,76.0
18,107.0,1.5,50.0,0.5,8.0,82.0
19,107.0,2.0,50.0,1.0,8.0,84.0
20,108.0,2.0,48.0,1.0,8.0,92.0
21,109.0,1.0,50.0,1.0,8.0,96.0
22,109.0,2.0,52.0,1.0,8.0,100.0
23,110.0,1.0,53.0,2.0,8.0,104.0
24,111.0,1.0,50.0,1.0,8.0,112.0
25,111.0,2.0,53.0,1.0,8.0,116.0
26,112.0,1.0,55.0,1.0,8.0,120.0
27,112.0,2.0,57.0,1.0,8.0,124.0
28,113.0,1.0,59.0,1.0,8.0,128.0
29,113.0,2.0,55.0,1.0,8.0,132.0
30,114.0,1.0,57.0,0.5,8.0,136.0
31,114.0,1.5,53.0,1.0,8.0,138.0
32,114.0,2.5,52.0,0.5,8.0,142.0
33,115.0,1.0,55.0,1.0,8.0,144.0
34,116.0,1.0,52.0,0.5,8.0,152.0
35,116.0,1.5,53.0,0.5,8.0,154.0
36,116.0,2.0,55.0,1.0,8.0,156.0
37,117.0,1.5,53.0,0.5,8.0,162.0
38,117.0,2.0,52.0,1.0,8.0,164.0
39,118.0,1.0,50.0,1.0,8.0,168.0
40,118.0,2.0,52.0,1.0,8.0,172.0
41,119.0,1.0,53.0,2.0,8.0,176.0
42,120.0,1.0,55.0,1.0,8.0,184.0
43,120.0,2.0,52.0,1.0,8.0,188.0
44,121.0,1.0,53.0,1.0,8.0,192.0
45,121.0,2.0,50.0,1.0,8.0,196.0
46,122.0,2.0,48.0,1.0,8.0,204.0
47,123.0,1.0,50.0,2.0,8.0,208.0
48,125.0,1.0,62.0,2.0,8.0,224.0
49,127.0,1.0,59.0,1.0,8.0,240.0
50,127.0,2.0,55.0,1.0,8.0,244.0
51,128.0,1.0,62.0,1.0,8.0,248.0
52,128.0,2.0,60.0,1.0,8.0,252.0
53,129.0,1.0,57.0,2.0,8.0,256.0
54,130.0,1.0,55.0,1.5,8.0,264.0
55,130.0,2.5,53.0,0.5,8.0,270.0
56,131.0,1.0,57.0,1.0,8.0,272.0
57,131.0,2.0,59.0,1.0,8.0,276.0
58,132.0,1.0,57.0,0.5,8.0,280.0
59,132.0,1.5,62.0,0.75,8.0,282.0
60,132.0,2.25,60.0,0.25,8.0,285.0
61,132.0,2.5,62.0,0.5,8.0,286.0
62,133.0,1.0,64.0,0.5,8.0,288.0
63,133.0,1.5,59.0,0.5,8.0,290.0
64,133.0,2.0,61.0,0.5,8.0,292.0
65,133.0,2.5,59.0,0.25,8.0,294.0
66,133.0,2.75,61.0,0.25,8.0,295.0
67,134.0,1.0,62.0,1.0,8.0,296.0
68,135.0,1.0,60.0,0.5,8.0,304.0
69,135.0,1.5,57.0,0.5,8.0,306.0
70,135.0,2.0,59.0,1.0,8.0,308.0
71,136.0,1.5,60.0,0.5,8.0,314.0
72,136.0,2.0,59.0,0.5,8.0,316.0
73,136.0,2.5,57.0,0.5,8.0,318.0
74,137.0,1.0,60.0,1.0,8.0,320.0
75,137.0,2.0,55.0,0.5,8.0,324.0
76,137.0,2.5,57.0,0.5,8.0,326.0
77,138.0,1.5,59.0,0.5,8.0,330.0
78,138.0,2.0,60.0,0.75,8.0,332.0
79,138.0,2.75,59.0,0.25,8.0,335.0
80,139.0,1.0,57.0,0.5,8.0,336.0
81,139.0,1.5,55.0,0.5,8.0,338.0
82,139.0,2.0,55.0,1.0,8.0,340.0
83,140.0,1.5,54.0,0.5,8.0,346.0
84,140.0,2.0,54.0,0.5,8.0,348.0
85,140.0,2.5,52.0,0.5,8.0,350.0
86,141.0,1.0,55.0,1.0,8.0,352.0
87,142.0,1.0,59.0,2.0,8.0,360.0
88,143.0,1.0,57.0,2.0,8.0,368.0
89,144.0,1.0,62.0,2.0,8.0,376.0
90,145.0,1.0,59.0,1.0,8.0,384.0
91,145.0,2.0,60.0,1.0,8.0,388.0
92,146.0,1.0,62.0,0.5,8.0,392.0
93,146.0,1.5,59.0,1.0,8.0,394.0
94,146.0,2.5,57.0,0.5,8.0,398.0
95,147.0,1.0,60.0,0.5,8.0,400.0
96,147.0,2.0,48.0,1.0,8.0,404.0
97,148.0,1.0,50.0,2.0,8.0,408.0
98,149.0,1.0,52.0,1.5,8.0,416.0
99,149.0,2.5,48.0,0.5,8.0,422.0
100,150.0,1.0,48.0,2.0,8.0,424.0
