note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
1,1.0,1.0,67.0,2.0,8.0,0.0
2,2.0,1.0,70.0,2.0,8.0,8.0
3,3.0,1.0,67.0,1.0,8.0,16.0
4,3.0,2.0,65.0,1.0,8.0,20.0
5,4.0,1.0,70.0,1.0,8.0,24.0
6,4.0,2.0,72.0,1.0,8.0,28.0
7,5.0,1.0,74.0,1.0,8.0,32.0
8,5.0,2.0,67.0,0.5,8.0,36.0
9,5.0,2.5,69.0,0.5,8.0,38.0
10,6.0,1.5,70.0,0.5,8.0,42.0
11,6.0,2.0,69.0,0.5,8.0,44.0
12,6.0,2.5,70.0,0.5,8.0,46.0
13,7.0,1.5,69.0,0.25,8.0,50.0
14,7.0,1.75,67.0,0.25,8.0,51.0
15,7.0,2.0,65.0,1.0,8.0,52.0
16,15.0,1.0,74.0,1.5,8.0,112.0
17,15.0,2.5,72.0,0.25,8.0,118.0
18,15.0,2.75,70.0,0.25,8.0,119.0
19,16.0,1.0,69.0,1.0,8.0,120.0
20,16.0,2.0,70.0,1.0,8.0,124.0
21,17.0,1.0,72.0,1.0,8.0,128.0
22,17.0,2.0,74.0,1.0,8.0,132.0
23,18.0,1.0,67.0,1.0,8.0,136.0
24,18.0,2.5,74.0,0.5,8.0,142.0
25,19.0,1.5,72.0,0.5,8.0,146.0
26,19.0,2.0,70.0,0.5,8.0,148.0
27,19.0,2.5,72.0,0.5,8.0,150.0
28,20.0,1.25,70.0,0.25,8.0,153.0
29,20.0,1.5,70.0,1.0,8.0,154.0
30,20.0,2.5,69.0,0.5,8.0,158.0
31,21.0,1.0,70.0,0.5,8.0,160.0
32,21.0,1.5,72.0,0.75,8.0,162.0
33,21.0,2.25,70.0,0.25,8.0,165.0
34,21.0,2.5,70.0,0.5,8.0,166.0
35,22.0,1.5,69.0,0.5,8.0,170.0
36,22.0,2.0,67.0,0.5,8.0,172.0
37,22.0,2.5,69.0,0.5,8.0,174.0
38,23.0,1.25,67.0,0.25,8.0,177.0
39,23.0,1.5,67.0,1.0,8.0,178.0
40,23.0,2.5,66.0,0.5,8.0,182.0
41,24.0,1.0,67.0,2.0,8.0,184.0
42,30.0,1.0,67.0,1.0,8.0,232.0
43,30.0,2.0,70.0,1.0,8.0,236.0
44,31.0,2.0,70.0,1.0,8.0,244.0
45,32.0,1.0,70.0,0.75,8.0,248.0
46,32.0,1.75,72.0,0.25,8.0,251.0
47,32.0,2.0,74.0,1.0,8.0,252.0
48,33.0,1.0,67.0,2.0,8.0,256.0
49,35.0,1.0,64.0,0.75,8.0,272.0
50,35.0,1.75,65.0,0.25,8.0,275.0
51,35.0,2.0,67.0,0.5,8.0,276.0
52,35.0,2.5,69.0,0.5,8.0,278.0
53,36.0,1.5,65.0,0.5,8.0,282.0
54,36.0,2.0,67.0,1.0,8.0,284.0
55,37.0,1.0,69.0,0.75,8.0,288.0
56,37.0,1.75,70.0,0.25,8.0,291.0
57,37.0,2.0,72.0,0.5,8.0,292.0
58,37.0,2.5,65.0,0.25,8.0,294.0
59,37.0,2.75,67.0,0.25,8.0,295.0
60,38.0,1.0,69.0,0.5,8.0,296.0
61,38.0,1.5,62.0,0.5,8.0,298.0
62,38.0,2.0,64.0,1.0,8.0,300.0
63,39.0,1.0,62.0,1.0,8.0,304.0
64,40.0,1.0,70.0,1.0,8.0,312.0
65,40.0,2.0,69.0,1.0,8.0,316.0
66,41.0,1.0,70.0,0.5,8.0,320.0
67,41.0,1.5,67.0,0.5,8.0,322.0
68,41.0,2.0,69.0,1.0,8.0,324.0
69,42.0,1.0,67.0,1.0,8.0,328.0
70,43.0,1.5,70.0,0.5,8.0,338.0
71,43.0,2.0,72.0,0.5,8.0,340.0
72,43.0,2.5,69.0,0.5,8.0,342.0
73,44.0,1.0,70.0,0.5,8.0,344.0
74,44.0,1.5,67.0,0.5,8.0,346.0
75,44.0,2.0,69.0,0.25,8.0,348.0
76,44.0,2.25,67.0,0.25,8.0,349.0
77,44.0,2.5,65.0,0.25,8.0,350.0
78,44.0,2.75,64.0,0.25,8.0,351.0
79,45.0,1.0,62.0,0.5,8.0,352.0
80,45.0,1.5,67.0,1.0,8.0,354.0
81,45.0,2.5,66.0,0.5,8.0,358.0
82,46.0,1.0,67.0,0.75,8.0,360.0
83,46.0,1.75,65.0,0.25,8.0,363.0
84,46.0,2.0,62.0,0.5,8.0,364.0
85,46.0,2.5,63.0,0.5,8.0,366.0
86,47.0,1.25,62.0,0.25,8.0,369.0
87,47.0,1.5,58.0,0.5,8.0,370.0
88,47.0,2.0,63.0,0.5,8.0,372.0
89,47.0,2.5,62.0,0.5,8.0,374.0
90,48.0,1.25,60.0,0.25,8.0,377.0
91,48.0,1.5,58.0,0.5,8.0,378.0
92,48.0,2.0,57.0,1.0,8.0,380.0
93,50.0,1.0,55.0,1.0,8.0,392.0
94,50.0,2.0,53.0,1.0,8.0,396.0
95,51.0,1.0,58.0,1.0,8.0,400.0
96,51.0,2.0,55.0,0.5,8.0,404.0
97,51.0,2.5,58.0,0.5,8.0,406.0
98,52.0,1.25,60.0,0.25,8.0,409.0
99,52.0,1.5,62.0,0.5,8.0,410.0
100,52.0,2.0,55.0,0.5,8.0,412.0
101,52.0,2.5,58.0,0.5,8.0,414.0
102,53.0,1.25,60.0,0.25,8.0,417.0
103,53.0,1.5,62.0,0.5,8.0,418.0
104,53.0,2.0,58.0,0.5,8.0,420.0
105,53.0,2.5,62.0,0.5,8.0,422.0
106,54.0,1.25,64.0,0.25,8.0,425.0
107,54.0,1.5,65.0,0.5,8.0,426.0
108,54.0,2.0,62.0,0.5,8.0,428.0
109,54.0,2.5,65.0,0.5,8.0,430.0
110,55.0,1.25,64.0,0.25,8.0,433.0
111,55.0,1.5,62.0,0.25,8.0,434.0
112,55.0,1.75,60.0,0.25,8.0,435.0
113,55.0,2.0,58.0,0.5,8.0,436.0
114,55.0,2.5,65.0,0.5,8.0,438.0
115,56.0,1.0,67.0,0.5,8.0,440.0
116,56.0,1.5,69.0,0.5,8.0,442.0
117,56.0,2.0,70.0,0.5,8.0,444.0
118,56.0,2.5,67.0,0.5,8.0,446.0
119,57.0,1.0,69.0,1.0,8.0,448.0
120,57.0,2.0,62.0,1.0,8.0,452.0
121,61.0,1.0,64.0,1.5,8.0,480.0
122,61.0,2.5,62.0,0.25,8.0,486.0
123,61.0,2.75,60.0,0.25,8.0,487.0
124,62.0,1.0,64.0,1.0,8.0,488.0
125,62.0,2.0,62.0,1.0,8.0,492.0
126,63.0,1.5,62.0,0.5,8.0,498.0
127,63.0,2.0,62.0,0.5,8.0,500.0
128,63.0,2.5,62.0,0.5,8.0,502.0
129,64.0,1.0,65.0,0.75,8.0,504.0
130,64.0,1.75,67.0,0.25,8.0,507.0
131,64.0,2.0,69.0,1.0,8.0,508.0
132,65.0,1.5,69.0,1.0,8.0,514.0
133,65.0,2.5,67.0,0.5,8.0,518.0
134,66.0,1.0,69.0,0.5,8.0,520.0
135,66.0,1.5,65.0,0.5,8.0,522.0
136,66.0,2.0,64.0,1.0,8.0,524.0
137,68.0,1.0,67.0,1.0,8.0,536.0
138,68.0,2.0,74.0,1.0,8.0,540.0
139,69.0,1.5,74.0,0.75,8.0,546.0
140,69.0,2.25,72.0,0.25,8.0,549.0
141,69.0,2.5,70.0,0.5,8.0,550.0
142,70.0,1.0,69.0,0.5,8.0,552.0
143,70.0,1.5,70.0,0.75,8.0,554.0
144,70.0,2.25,69.0,0.25,8.0,557.0
145,70.0,2.5,67.0,0.5,8.0,558.0
146,71.0,1.0,65.0,0.5,8.0,560.0
147,71.0,1.5,74.0,0.75,8.0,562.0
148,71.0,2.25,72.0,0.25,8.0,565.0
149,71.0,2.5,70.0,0.5,8.0,566.0
150,72.0,1.0,69.0,0.25,8.0,568.0
151,72.0,1.25,62.0,0.25,8.0,569.0
152,72.0,1.5,67.0,1.0,8.0,570.0
153,72.0,2.5,66.0,0.5,8.0,574.0
154,73.0,1.0,67.0,2.0,8.0,576.0
