note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
1,36.0,1.0,48.0,1.5,8.0,16.0
2,36.0,2.5,50.0,0.5,8.0,22.0
3,37.0,1.0,52.0,1.0,8.0,24.0
4,37.0,2.0,53.0,1.0,8.0,28.0
5,38.0,1.0,55.0,2.0,8.0,32.0
6,39.0,2.0,57.0,1.0,8.0,44.0
7,40.0,1.0,55.0,1.0,8.0,48.0
8,40.0,2.0,52.0,1.0,8.0,52.0
9,41.0,2.0,53.0,1.0,8.0,60.0
10,42.0,1.0,55.0,2.0,8.0,64.0
11,43.0,1.0,48.0,2.0,8.0,72.0
12,44.0,2.0,47.0,1.0,8.0,84.0
13,45.0,1.0,48.0,1.0,8.0,88.0
14,45.0,2.0,52.0,1.0,8.0,92.0
15,46.0,1.0,50.0,2.0,8.0,96.0
16,47.0,1.0,48.0,2.0,8.0,104.0
17,48.0,2.0,53.0,1.0,8.0,116.0
18,49.0,1.0,52.0,1.0,8.0,120.0
19,49.0,2.0,48.0,1.0,8.0,124.0
20,50.0,1.0,50.0,2.0,8.0,128.0
21,51.0,1.0,52.0,2.0,8.0,136.0
22,52.0,2.0,57.0,1.0,8.0,148.0
23,53.0,1.0,55.0,1.0,8.0,152.0
24,53.0,2.0,52.0,1.0,8.0,156.0
25,54.0,1.0,53.0,2.0,8.0,160.0
26,55.0,1.0,55.0,2.0,8.0,168.0
27,56.0,2.0,60.0,1.0,8.0,180.0
28,57.0,1.0,59.0,1.0,8.0,184.0
29,57.0,2.0,55.0,1.0,8.0,188.0
30,58.0,1.0,57.0,2.0,8.0,192.0
31,59.0,1.0,55.0,1.0,8.0,200.0
32,59.0,2.0,52.0,1.0,8.0,204.0
33,60.0,1.0,53.0,0.5,8.0,208.0
34,60.0,1.5,52.0,0.75,8.0,210.0
35,60.0,2.25,50.0,0.25,8.0,213.0
36,60.0,2.5,48.0,0.5,8.0,214.0
37,61.0,1.0,47.0,1.0,8.0,216.0
38,61.0,2.0,48.0,1.0,8.0,220.0
39,62.0,1.0,50.0,2.0,8.0,224.0
40,63.0,1.0,48.0,2.0,8.0,232.0
41,66.0,1.0,48.0,2.0,12.0,256.0
42,66.0,3.0,48.0,1.0,12.0,264.0
43,67.0,2.0,47.0,2.0,12.0,272.0
44,68.0,1.0,48.0,1.5,12.0,280.0
45,68.0,2.5,50.0,0.5,12.0,286.0
46,68.0,3.0,52.0,1.0,12.0,288.0
47,69.0,1.0,53.0,1.0,12.0,292.0
48,69.0,2.0,50.0,2.0,12.0,296.0
49,70.0,1.0,48.0,3.0,12.0,304.0
50,71.0,1.0,53.0,2.0,12.0,316.0
51,71.0,3.0,55.0,1.0,12.0,324.0
52,72.0,1.0,57.0,2.0,12.0,328.0
53,72.0,3.0,59.0,1.0,12.0,336.0
54,73.0,1.0,60.0,2.0,12.0,340.0
55,73.0,3.0,53.0,1.0,12.0,348.0
56,74.0,2.0,48.0,1.0,12.0,356.0
57,74.0,3.0,50.0,1.0,12.0,360.0
58,75.0,1.0,48.0,1.0,12.0,364.0
59,75.0,2.0,53.0,2.0,12.0,368.0
60,76.0,1.0,57.0,1.0,12.0,376.0
61,76.0,2.0,55.0,2.0,12.0,380.0
62,77.0,1.0,53.0,3.0,12.0,388.0
63,79.0,3.0,53.0,1.0,12.0,420.0
64,80.0,1.0,52.0,1.0,12.0,424.0
65,80.0,2.0,50.0,2.0,12.0,428.0
66,81.0,1.0,48.0,1.0,12.0,436.0
67,81.0,2.0,50.0,1.0,12.0,440.0
68,81.0,3.0,53.0,1.0,12.0,444.0
69,82.0,1.0,52.0,1.0,12.0,448.0
70,82.0,2.0,57.0,2.0,12.0,452.0
71,83.0,1.0,55.0,1.0,12.0,460.0
72,83.0,2.0,52.0,1.0,12.0,464.0
73,83.0,3.0,53.0,1.0,12.0,468.0
74,84.0,1.0,55.0,2.0,12.0,472.0
75,84.0,3.0,48.0,1.0,12.0,480.0
76,85.0,1.0,52.0,1.0,12.0,484.0
77,85.0,2.0,50.0,2.0,12.0,488.0
78,86.0,1.0,48.0,1.0,12.0,496.0
79,86.0,2.0,53.0,1.0,12.0,500.0
80,86.0,3.0,50.0,1.0,12.0,504.0
81,87.0,1.0,52.0,1.0,12.0,508.0
82,87.0,2.0,53.0,1.0,12.0,512.0
83,87.0,3.0,55.0,1.0,12.0,516.0
84,88.0,2.0,48.0,2.0,12.0,524.0
85,89.0,1.0,52.0,2.0,12.0,532.0
86,89.0,3.0,53.0,1.0,12.0,540.0
87,90.0,1.0,55.0,1.0,12.0,544.0
88,90.0,2.0,57.0,2.0,12.0,548.0
89,91.0,1.0,55.0,1.0,12.0,556.0
90,91.0,2.0,60.0,2.0,12.0,560.0
91,92.0,1.0,59.0,1.0,12.0,568.0
92,92.0,2.0,57.0,0.5,12.0,572.0
93,92.0,2.5,60.0,1.0,12.0,574.0
94,92.0,3.5,59.0,0.5,12.0,578.0
95,93.0,1.0,55.0,1.0,12.0,580.0
96,93.0,2.0,53.0,1.0,12.0,584.0
97,93.0,3.0,55.0,1.0,12.0,588.0
98,94.0,2.0,57.0,0.5,12.0,596.0
99,94.0,2.5,55.0,0.5,12.0,598.0
100,94.0,3.0,53.0,0.5,12.0,600.0
101,94.0,3.5,52.0,0.5,12.0,602.0
102,95.0,1.0,53.0,1.0,12.0,604.0
103,95.0,2.0,50.0,2.0,12.0,608.0
104,96.0,1.0,48.0,3.0,12.0,616.0
